Key,System name,School name,N tested Reading,Reading: Mean Scale Score,Reading: % Did not meet the standard,Reading: % Meets the standard,Reading: % Exceeds the standard,Reading: % Met or Exceeded the standard,N tested ELA,ELA: Mean Scale Score,ELA: % Did not meet the standard,ELA: % Meets the standard,ELA: % Exceeds the standard,ELA: % Met or Exceeded the standard,N tested Math,Math: Mean Scale Score,Math: % Did not meet the standard,Math: % Meets the standard,Math: % Exceeds the standard,Math: % Met or Exceeded the standard,N tested Science,Science: Mean Scale Score,Science: % Does not meet standard,Science: % Meets the standard,Science: % Exceeds the standard,Science: % Met or Exceeded the standard,N tested Social Studies,Social Studies: Mean Scale Score,Social Studies: % Does not meet the standard,Social Studies: % Meets the standard,Social Studies: % Exceeds the standard,Social Studies: % Met or Exceeded the standard
6320201,CLINCH COUNTY,CLINCH CO ELE,96,820.69,13.5,70.8,15.6,86.5,96,833.25,13.5,53.1,33.3,86.5,96,820.57,22.9,61.5,15.6,77.1,96,825.96,20.8,51.0,28.1,79.2,96,810.43,37.5,46.9,15.6,62.5
6330110,COBB COUNTY,IMAGINE INTER,36,829.69,5.6,69.4,25.0,94.4,36,836.06,0.0,63.9,36.1,100.0,36,829.03,11.1,69.4,19.4,88.9,36,817.92,25.0,69.4,5.6,75.0,36,809.11,36.1,52.8,11.1,63.9
6330111,COBB COUNTY,IMAGINE INT A,37,824.43,10.8,73.0,16.2,89.2,37,834.78,5.4,56.8,37.8,94.6,37,821.92,21.6,67.6,10.8,78.4,37,826.30,16.2,62.2,21.6,83.8,37,825.41,27.0,40.5,32.4,73.0
6330178,COBB COUNTY,MABRY MIDDLE,320,844.60,2.5,50.0,47.5,97.5,320,852.25,1.3,38.1,60.6,98.8,320,859.81,2.5,30.6,66.9,97.5,320,855.25,4.7,34.7,60.6,95.3,319,868.54,7.8,27.0,65.2,92.2
6330184,COBB COUNTY,MCCLESKEY MID,259,834.74,6.2,62.5,31.3,93.8,259,844.68,4.2,47.5,48.3,95.8,259,847.24,3.9,47.1,49.0,96.1,259,843.42,8.5,45.2,46.3,91.5,258,860.12,5.8,36.0,58.1,94.2
6330202,COBB COUNTY,LINDLEY MIDDL,412,822.98,11.9,75.0,13.1,88.1,412,832.52,8.3,65.3,26.5,91.7,412,822.40,23.1,59.5,17.5,76.9,411,821.84,29.0,48.4,22.6,71.0,409,821.96,32.0,44.0,24.0,68.0
6330275,COBB COUNTY,DODGEN MIDDLE,339,848.52,0.6,41.3,58.1,99.4,339,862.30,0.6,23.9,75.5,99.4,340,880.72,0.9,17.4,81.8,99.1,340,867.72,2.1,24.4,73.5,97.9,338,883.57,2.7,18.0,79.3,97.3
6330280,COBB COUNTY,PINE MOUNTAIN,237,830.30,8.4,67.9,23.6,91.6,237,837.08,5.5,63.7,30.8,94.5,237,838.86,11.8,51.5,36.7,88.2,237,832.76,16.9,52.3,30.8,83.1,237,824.33,29.5,44.7,25.7,70.5
6330281,COBB COUNTY,DICKERSON MID,349,853.33,0.9,29.8,69.3,99.1,349,861.78,0.3,22.6,77.1,99.7,349,880.91,0.6,15.2,84.2,99.4,349,865.28,2.9,30.9,66.2,97.1,349,899.01,2.9,10.3,86.8,97.1
6330290,COBB COUNTY,CAMPBELL MIDD,342,819.32,21.3,65.8,12.9,78.7,343,826.94,14.6,65.6,19.8,85.4,344,823.51,22.4,58.1,19.5,77.6,344,813.30,38.4,44.2,17.4,61.6,343,808.65,46.9,37.9,15.2,53.1
6330294,COBB COUNTY,SMITHA MIDDLE,274,820.96,14.6,73.0,12.4,85.4,274,829.53,9.1,66.8,24.1,90.9,276,827.82,17.4,59.1,23.6,82.6,275,810.10,42.9,44.7,12.4,57.1,272,807.97,47.1,39.0,14.0,52.9
6330299,COBB COUNTY,DURHAM MIDDLE,378,844.05,2.9,46.0,51.1,97.1,377,848.80,3.2,38.7,58.1,96.8,377,855.04,5.0,39.0,56.0,95.0,377,840.84,9.3,48.5,42.2,90.7,377,869.45,6.4,25.7,67.9,93.6
6330389,COBB COUNTY,SIMPSON MIDDL,286,851.59,1.4,41.6,57.0,98.6,286,858.90,1.4,30.8,67.8,98.6,286,877.30,1.7,17.8,80.4,98.3,286,866.61,2.4,28.0,69.6,97.6,286,877.58,4.9,22.7,72.4,95.1
6330394,COBB COUNTY,HIGHTOWER TRA,315,851.39,1.9,38.4,59.7,98.1,315,857.86,1.9,30.2,67.9,98.1,315,871.51,1.6,23.2,75.2,98.4,315,862.47,3.5,26.3,70.2,96.5,315,881.77,2.9,22.2,74.9,97.1
6330407,COBB COUNTY,BARBER MIDDLE,301,831.60,6.0,69.1,24.9,94.0,301,839.81,5.0,55.1,39.9,95.0,301,837.24,10.3,53.5,36.2,89.7,301,832.10,15.0,55.1,29.9,85.0,300,849.20,10.3,38.0,51.7,89.7
6330475,COBB COUNTY,TAPP MIDDLE S,207,830.75,10.1,66.2,23.7,89.9,207,834.67,7.7,56.5,35.7,92.3,207,837.07,13.0,51.7,35.3,87.0,207,822.82,25.6,52.7,21.7,74.4,207,829.38,31.9,40.6,27.5,68.1
6330499,COBB COUNTY,LOST MOUNTAIN,380,840.11,2.1,62.4,35.5,97.9,380,847.21,2.9,47.1,50.0,97.1,380,856.05,3.4,38.2,58.4,96.6,380,839.67,7.6,55.0,37.4,92.4,380,857.91,6.1,35.3,58.7,93.9
6330502,COBB COUNTY,COOPER MIDDLE,236,829.66,5.5,72.0,22.5,94.5,236,838.22,6.4,55.1,38.6,93.6,236,832.14,11.0,60.2,28.8,89.0,236,823.17,23.7,56.4,19.9,76.3,236,812.44,37.7,46.2,16.1,62.3
6330507,COBB COUNTY,MCCLURE MIDDL,412,839.50,3.6,57.0,39.3,96.4,412,843.68,5.1,49.3,45.6,94.9,412,859.72,5.1,30.8,64.1,94.9,412,846.23,9.5,42.0,48.5,90.5,412,851.58,12.9,35.2,51.9,87.1
6330602,COBB COUNTY,PALMER MIDDLE,354,835.75,5.6,58.2,36.2,94.4,354,842.61,4.2,53.4,42.4,95.8,354,853.32,6.8,37.3,55.9,93.2,354,842.87,10.2,41.0,48.9,89.8,354,848.27,16.9,30.8,52.3,83.1
6330607,COBB COUNTY,LOVINGGOOD MI,386,840.50,4.1,55.2,40.7,95.9,386,848.99,3.9,38.6,57.5,96.1,385,855.55,4.4,39.5,56.1,95.6,385,852.79,7.0,37.4,55.6,93.0,385,858.94,10.1,30.9,59.0,89.9
6330807,COBB COUNTY,DEVEREUX ACKE,14,789.21,64.3,35.7,0.0,35.7,14,788.00,78.6,21.4,0.0,21.4,13,775.85,100.0,0.0,0.0,0.0,13,774.15,100.0,0.0,0.0,0.0,13,753.85,92.3,7.7,0.0,7.7
6331056,COBB COUNTY,EAST COBB MID,397,829.08,11.6,63.0,25.4,88.4,397,835.72,10.3,56.7,33.0,89.7,405,836.05,18.8,47.4,33.8,81.2,405,833.20,21.2,43.5,35.3,78.8,397,827.46,29.0,39.5,31.5,71.0
6331060,COBB COUNTY,GARRETT MIDDL,273,822.88,14.3,68.5,17.2,85.7,273,828.73,13.9,60.1,26.0,86.1,275,833.08,13.5,57.8,28.7,86.5,275,819.01,32.7,45.5,21.8,67.3,273,796.02,59.7,33.7,6.6,40.3
6332560,COBB COUNTY,GRIFFIN MIDDL,295,821.23,15.3,71.2,13.6,84.7,295,831.55,7.8,67.1,25.1,92.2,297,830.55,18.9,51.9,29.3,81.1,295,821.43,25.8,53.6,20.7,74.2,293,805.12,50.5,36.2,13.3,49.5
6334050,COBB COUNTY,AWTREY MIDDLE,284,833.88,5.6,64.4,29.9,94.4,284,839.17,5.3,56.7,38.0,94.7,290,841.34,12.1,48.3,39.7,87.9,288,837.35,14.6,49.0,36.5,85.4,283,837.79,18.0,43.8,38.2,82.0
6334056,COBB COUNTY,DANIELL MIDDL,350,832.15,7.1,62.0,30.9,92.9,350,838.59,6.0,58.0,36.0,94.0,351,839.08,13.1,50.4,36.5,86.9,351,834.92,20.2,43.3,36.5,79.8,350,856.30,12.6,29.7,57.7,87.4
6335058,COBB COUNTY,FLOYD MIDDLE,252,826.62,13.9,64.3,21.8,86.1,252,830.48,9.1,67.9,23.0,90.9,255,825.24,27.8,50.6,21.6,72.2,255,827.24,23.1,52.2,24.7,76.9,252,840.97,19.8,40.1,40.1,80.2
6340108,COFFEE COUNTY,COFFEE MIDDLE,551,823.53,11.6,72.1,16.3,88.4,549,831.69,9.8,63.2,27.0,90.2,551,827.90,14.5,63.9,21.6,85.5,548,832.68,18.8,48.0,33.2,81.2,548,824.20,29.9,42.5,27.6,70.1
6355052,COLQUITT COUNTY,WILLIE J WIL,604,826.14,11.9,67.7,20.4,88.1,603,833.41,12.1,55.7,32.2,87.9,607,829.99,16.6,58.2,25.2,83.4,603,822.34,30.8,44.6,24.5,69.2,599,816.22,38.6,40.7,20.7,61.4
6360101,COLUMBIA COUNTY,GREENBRIER MI,184,838.35,2.7,60.9,36.4,97.3,184,849.92,1.6,44.6,53.8,98.4,184,851.99,3.3,48.9,47.8,96.7,184,851.03,3.8,39.7,56.5,96.2,184,857.17,3.3,39.1,57.6,96.7
6360103,COLUMBIA COUNTY,GROVETOWN MID,233,829.69,7.3,69.1,23.6,92.7,234,836.92,10.3,55.1,34.6,89.7,233,824.56,24.0,52.8,23.2,76.0,229,825.72,27.9,41.9,30.1,72.1,231,825.50,28.1,41.6,30.3,71.9
6360107,COLUMBIA COUNTY,EVANS MIDD SC,263,835.03,4.2,65.8,30.0,95.8,263,843.20,4.9,52.1,43.0,95.1,264,844.11,10.6,46.2,43.2,89.4,263,838.27,12.9,50.2,36.9,87.1,264,830.27,26.5,42.4,31.1,73.5
6360108,COLUMBIA COUNTY,STALLINGS ISL,202,847.20,1.0,47.0,52.0,99.0,202,854.00,2.0,38.1,59.9,98.0,202,855.20,4.5,36.1,59.4,95.5,202,855.26,3.5,39.1,57.4,96.5,202,862.13,6.9,30.7,62.4,93.1
6360193,COLUMBIA COUNTY,RIVERSIDE MID,251,836.04,3.6,62.5,33.9,96.4,251,844.55,4.4,46.6,49.0,95.6,251,843.64,6.8,47.8,45.4,93.2,251,840.17,8.0,51.0,41.0,92.0,251,834.57,17.5,46.6,35.9,82.5
6360283,COLUMBIA COUNTY,HARLEM MIDDLE,153,830.97,7.2,66.7,26.1,92.8,153,842.07,5.9,49.0,45.1,94.1,153,841.46,9.8,51.6,38.6,90.2,153,837.76,10.5,50.3,39.2,89.5,153,821.58,24.2,58.2,17.6,75.8
6360290,COLUMBIA COUNTY,LAKESIDE MIDD,239,839.34,3.8,52.3,43.9,96.2,239,845.50,3.8,50.2,46.0,96.2,241,847.92,7.1,43.6,49.4,92.9,239,845.41,11.3,41.4,47.3,88.7,237,841.41,16.9,38.8,44.3,83.1
6362050,COLUMBIA COUNTY,COLUMBIA MIDD,236,832.43,3.8,69.5,26.7,96.2,236,836.28,6.4,62.3,31.4,93.6,236,841.30,9.3,48.3,42.4,90.7,236,835.35,15.3,49.6,35.2,84.7,236,841.39,16.1,42.8,41.1,83.9
6370101,COOK COUNTY,COOK COUNTY M,253,824.88,9.1,72.3,18.6,90.9,253,836.96,7.1,58.5,34.4,92.9,253,825.85,21.7,57.7,20.6,78.3,252,823.36,28.6,46.8,24.6,71.4,252,822.64,30.2,43.3,26.6,69.8
6380106,COWETA COUNTY,LEE MIDDLE SC,343,833.15,5.2,63.6,31.2,94.8,343,841.56,7.6,49.9,42.6,92.4,343,847.39,7.0,46.6,46.4,93.0,343,839.22,14.0,46.6,39.4,86.0,343,830.29,24.5,43.1,32.4,75.5
6380289,COWETA COUNTY,EAST COWETA M,226,827.68,7.5,68.6,23.9,92.5,226,837.69,6.2,54.9,38.9,93.8,226,832.76,11.5,58.4,30.1,88.5,226,825.49,21.2,53.1,25.7,78.8,226,830.83,18.1,52.7,29.2,81.9
6380299,COWETA COUNTY,MADRAS MIDDLE,323,836.08,4.3,61.6,34.1,95.7,322,846.78,1.6,48.4,50.0,98.4,323,839.80,9.3,54.2,36.5,90.7,323,848.83,6.2,45.5,48.3,93.8,322,842.92,14.3,45.7,40.1,85.7
6380301,COWETA COUNTY,SMOKEY ROAD M,264,824.29,12.5,71.2,16.3,87.5,264,833.96,7.6,63.6,28.8,92.4,263,830.33,13.7,63.5,22.8,86.3,264,831.64,17.0,50.4,32.6,83.0,264,825.60,27.7,48.5,23.9,72.3
6380395,COWETA COUNTY,ARNALL MIDDLE,282,835.08,7.1,58.2,34.8,92.9,282,845.32,5.7,44.0,50.4,94.3,283,842.50,11.3,45.2,43.5,88.7,283,839.90,13.1,42.8,44.2,86.9,282,842.82,19.5,35.1,45.4,80.5
6381050,COWETA COUNTY,ARNCO SARGENT,1,--,--,--,--,--,1,--,--,--,--,--,1,--,--,--,--,--,1,--,--,--,--,--,1,--,--,--,--,--
6381056,COWETA COUNTY,EVANS MIDDLE,210,829.02,11.4,62.4,26.2,88.6,210,839.20,7.1,51.9,41.0,92.9,211,829.00,14.7,62.6,22.7,85.3,211,833.93,14.7,49.8,35.5,85.3,210,821.88,27.1,51.4,21.4,72.9
6390202,CRAWFORD COUNTY,CRAWFORD CO M,121,824.52,9.9,74.4,15.7,90.1,121,834.78,8.3,61.2,30.6,91.7,121,833.56,13.2,56.2,30.6,86.8,121,829.40,17.4,51.2,31.4,82.6,120,804.51,50.0,37.5,12.5,50.0
6400197,CRISP COUNTY,CRISP CO MIDD,285,826.11,9.5,71.9,18.6,90.5,285,835.61,4.2,64.9,30.9,95.8,285,838.94,9.5,57.2,33.3,90.5,282,830.36,16.7,52.5,30.9,83.3,281,836.52,21.0,42.3,36.7,79.0
6410295,DADE COUNTY,DADE MIDDLE S,190,825.04,11.6,70.5,17.9,88.4,190,831.92,10.5,62.1,27.4,89.5,190,821.82,23.7,56.8,19.5,76.3,189,825.18,25.9,49.7,24.3,74.1,187,804.26,50.8,36.4,12.8,49.2
6420106,DAWSON COUNTY,RIVERVIEW MID,119,836.47,5.9,59.7,34.5,94.1,119,847.82,3.4,47.9,48.7,96.6,118,836.78,7.6,59.3,33.1,92.4,118,844.92,8.5,44.9,46.6,91.5,118,866.19,5.9,28.8,65.3,94.1
6420109,DAWSON COUNTY,NEW DAWSON CO,156,830.14,8.3,66.0,25.6,91.7,156,839.47,6.4,55.8,37.8,93.6,156,830.16,13.5,60.9,25.6,86.5,156,835.53,12.8,51.9,35.3,87.2,156,864.38,11.5,32.7,55.8,88.5
6432050,DECATUR COUNTY,BAINBRIDGE MI,371,824.53,11.9,70.1,18.1,88.1,371,834.31,7.5,60.1,32.3,92.5,371,829.96,15.1,55.8,29.1,84.9,370,837.99,15.7,45.9,38.4,84.3,370,810.49,44.1,39.2,16.8,55.9
6440101,DEKALB COUNTY,AVONDALE MIDD,150,813.95,22.7,69.3,8.0,77.3,150,819.97,19.3,68.7,12.0,80.7,150,811.91,36.7,54.0,9.3,63.3,150,817.60,36.0,46.7,17.3,64.0,150,790.75,65.3,29.3,5.3,34.7
6440189,DEKALB COUNTY,PEACHTREE MID,354,833.91,9.3,55.6,35.0,90.7,354,839.92,7.9,47.2,44.9,92.1,354,841.70,14.4,38.4,47.2,85.6,353,836.10,21.0,39.7,39.4,79.0,353,840.52,29.5,26.1,44.5,70.5
6440193,DEKALB COUNTY,CHAPEL HILL M,380,823.90,12.9,67.9,19.2,87.1,380,832.23,8.9,63.9,27.1,91.1,380,827.70,17.1,59.7,23.2,82.9,380,828.80,20.5,51.8,27.6,79.5,380,818.31,43.2,29.2,27.6,56.8
6440200,DEKALB COUNTY,CEDAR GROVE M,288,814.48,25.3,66.3,8.3,74.7,288,819.71,23.3,61.8,14.9,76.7,288,814.34,36.1,47.9,16.0,63.9,288,805.77,49.3,38.2,12.5,50.7,287,780.88,76.3,21.3,2.4,23.7
6440201,DEKALB COUNTY,FREEDOM MIDDL,276,814.30,27.9,60.5,11.6,72.1,274,820.48,19.7,66.1,14.2,80.3,274,812.68,34.3,55.1,10.6,65.7,273,808.96,42.5,46.2,11.4,57.5,272,794.28,62.5,29.0,8.5,37.5
6440203,DEKALB COUNTY,LITHONIA MIDD,359,816.46,19.5,71.6,8.9,80.5,359,822.84,16.7,66.9,16.4,83.3,359,815.32,32.9,53.5,13.6,67.1,357,811.45,40.9,46.5,12.6,59.1,358,793.75,59.5,34.9,5.6,40.5
6440205,DEKALB COUNTY,REDAN MIDDLE,304,818.92,16.1,73.0,10.9,83.9,304,830.40,8.9,66.8,24.3,91.1,304,817.12,32.9,52.0,15.1,67.1,304,815.70,34.9,49.7,15.5,65.1,304,805.27,49.7,34.5,15.8,50.3
6440290,DEKALB COUNTY,SEQUOYAH MIDD,274,815.76,21.9,69.0,9.1,78.1,273,821.77,17.9,66.7,15.4,82.1,282,818.70,26.2,59.6,14.2,73.8,283,812.82,43.5,37.1,19.4,56.5,271,802.90,49.4,38.7,11.8,50.6
6440291,DEKALB COUNTY,SALEM MIDDLE,314,815.85,22.3,69.1,8.6,77.7,314,822.37,16.9,68.2,15.0,83.1,314,805.66,45.5,46.8,7.6,54.5,312,803.94,49.0,43.6,7.4,51.0,309,782.93,70.2,28.8,1.0,29.8
6440301,DEKALB COUNTY,COLUMBIA MIDD,349,815.02,20.9,71.1,8.0,79.1,349,823.50,14.3,68.2,17.5,85.7,349,813.25,35.5,49.6,14.9,64.5,348,809.48,41.1,47.4,11.5,58.9,347,797.10,58.8,30.0,11.2,41.2
6440302,DEKALB COUNTY,DEKALB TRANSI,6,--,--,--,--,--,5,--,--,--,--,--,6,--,--,--,--,--,5,--,--,--,--,--,5,--,--,--,--,--
6440397,DEKALB COUNTY,STEPHENSON MI,355,820.14,14.6,73.0,12.4,85.4,355,827.78,11.8,63.4,24.8,88.2,354,820.92,21.2,63.0,15.8,78.8,352,814.96,31.3,56.0,12.8,68.8,354,798.96,51.7,41.5,6.8,48.3
6440401,DEKALB COUNTY,MARY MCLEOD B,307,814.93,25.7,67.8,6.5,74.3,307,823.88,17.3,65.1,17.6,82.7,307,816.62,27.4,60.3,12.4,72.6,304,806.77,44.7,46.1,9.2,55.3,302,785.77,71.5,27.2,1.3,28.5
6440406,DEKALB COUNTY,CHAMBLEE MIDD,276,849.14,5.1,37.7,57.2,94.9,276,857.57,3.3,28.3,68.5,96.7,277,861.39,7.6,27.4,65.0,92.4,277,852.83,9.7,34.3,56.0,90.3,276,854.80,18.8,26.4,54.7,81.2
6440500,DEKALB COUNTY,DEKALB ALT SC,80,793.55,67.5,32.5,0.0,32.5,66,792.52,72.7,27.3,0.0,27.3,74,778.28,87.8,12.2,0.0,12.2,59,780.53,81.4,18.6,0.0,18.6,62,761.18,93.5,6.5,0.0,6.5
6440501,DEKALB COUNTY,DEKALB TRUANC,4,--,--,--,--,--,5,--,--,--,--,--,4,--,--,--,--,--,4,--,--,--,--,--,5,--,--,--,--,--
6440506,DEKALB COUNTY,STONE MOUNTAI,361,818.59,17.2,73.1,9.7,82.8,360,825.50,14.7,65.3,20.0,85.3,360,826.65,23.1,49.7,27.2,76.9,358,813.50,37.7,47.5,14.8,62.3,358,799.50,53.6,37.2,9.2,46.4
6440507,DEKALB COUNTY,THE CHAMPION,206,829.41,9.7,68.4,21.8,90.3,206,838.19,4.4,55.3,40.3,95.6,206,820.19,21.4,65.5,13.1,78.6,206,829.25,17.0,55.8,27.2,83.0,206,833.33,20.4,45.6,34.0,79.6
6440597,DEKALB COUNTY,MILLER GROVE,379,819.25,12.1,78.4,9.5,87.9,379,826.61,12.4,68.1,19.5,87.6,379,820.96,24.3,59.1,16.6,75.7,378,819.83,27.0,53.2,19.8,73.0,378,792.57,63.2,30.2,6.6,36.8
6440605,DEKALB COUNTY,TUCKER MIDDLE,316,826.29,12.0,67.4,20.6,88.0,317,833.92,6.9,59.9,33.1,93.1,319,823.09,18.5,62.4,19.1,81.5,319,825.83,26.0,44.8,29.2,74.0,316,825.24,33.2,37.3,29.4,66.8
6440705,DEKALB COUNTY,DEKALB PATH A,81,830.32,2.5,77.8,19.8,97.5,81,845.89,1.2,50.6,48.1,98.8,81,847.26,2.5,51.9,45.7,97.5,81,835.35,6.2,59.3,34.6,93.8,80,874.10,1.3,26.3,72.5,98.8
6440707,DEKALB COUNTY,UHS OF LAUREL,2,--,--,--,--,--,2,--,--,--,--,--,1,--,--,--,--,--,2,--,--,--,--,--,1,--,--,--,--,--
6440797,DEKALB COUNTY,HENDERSON MID,508,834.16,7.7,57.1,35.2,92.3,507,841.98,6.5,50.3,43.2,93.5,507,839.71,12.6,46.9,40.4,87.4,504,839.95,15.7,41.1,43.3,84.3,503,833.31,26.2,37.8,36.0,73.8
6440897,DEKALB COUNTY,SHAMROCK MIDD,425,823.46,17.6,60.5,21.9,82.4,424,832.14,13.2,53.8,33.0,86.8,426,825.86,23.5,51.4,25.1,76.5,425,826.15,28.0,43.1,28.9,72.0,423,817.67,35.9,39.2,24.8,64.1
6441010,DEKALB COUNTY,DEKALB ACADEM,51,825.65,7.8,80.4,11.8,92.2,51,833.96,0.0,72.5,27.5,100.0,51,815.51,23.5,72.5,3.9,76.5,51,821.33,23.5,62.7,13.7,76.5,51,810.63,35.3,56.9,7.8,64.7
6441050,DEKALB COUNTY,DEKALB ELEMEN,71,837.15,1.4,73.2,25.4,98.6,71,843.75,1.4,57.7,40.8,98.6,71,836.49,8.5,59.2,32.4,91.5,71,826.85,9.9,71.8,18.3,90.1,71,802.77,45.1,50.7,4.2,54.9
6441057,DEKALB COUNTY,MCNAIR MIDDLE,255,808.65,32.5,64.3,3.1,67.5,255,816.67,22.0,68.6,9.4,78.0,255,805.18,43.9,49.0,7.1,56.1,252,798.87,56.0,39.7,4.4,44.0,248,776.96,81.9,18.1,0.0,18.1
6441100,DEKALB COUNTY,INTERNATIONAL,145,777.12,97.9,2.1,0.0,2.1,145,768.94,100.0,0.0,0.0,0.0,145,774.67,93.1,6.9,0.0,6.9,144,769.67,100.0,0.0,0.0,0.0,146,753.04,100.0,0.0,0.0,0.0
6445066,DEKALB COUNTY,DEKALB ROCKDA,15,795.80,66.7,33.3,0.0,33.3,16,795.56,56.3,43.8,0.0,43.8,15,777.53,93.3,6.7,0.0,6.7,14,774.71,85.7,14.3,0.0,14.3,14,764.50,85.7,14.3,0.0,14.3
6450180,DODGE COUNTY,DODGE CO MIDD,238,827.95,5.0,76.1,18.9,95.0,241,839.10,5.8,58.5,35.7,94.2,242,832.56,14.9,55.8,29.3,85.1,242,833.43,13.6,56.6,29.8,86.4,240,841.50,13.8,47.9,38.3,86.3
6460204,DOOLY COUNTY,DOOLY CO MIDD,89,811.93,27.0,66.3,6.7,73.0,89,822.61,12.4,67.4,20.2,87.6,89,810.13,39.3,53.9,6.7,60.7,89,808.03,37.1,56.2,6.7,62.9,89,796.15,58.4,37.1,4.5,41.6
6470101,DOUGHERTY COUNTY,ALBANY MIDDLE,160,810.80,22.5,73.8,3.8,77.5,160,819.05,18.1,76.3,5.6,81.9,160,808.51,33.1,62.5,4.4,66.9,158,801.47,54.4,39.2,6.3,45.6,159,799.98,57.9,32.7,9.4,42.1
6470103,DOUGHERTY COUNTY,ROBERT A CRO,183,840.78,0.0,67.2,32.8,100.0,183,853.91,0.0,35.0,65.0,100.0,183,839.43,0.5,71.0,28.4,99.5,183,849.39,1.6,49.7,48.6,98.4,183,864.52,2.2,31.7,66.1,97.8
6470106,DOUGHERTY COUNTY,RADIUM SPR MI,230,812.16,25.7,68.7,5.7,74.3,232,819.96,15.9,74.6,9.5,84.1,232,813.70,29.7,60.8,9.5,70.3,232,796.51,58.6,40.1,1.3,41.4,226,795.16,61.5,33.2,5.3,38.5
6473052,DOUGHERTY COUNTY,DOUGHERTY MID,170,811.94,24.1,71.2,4.7,75.9,169,819.31,17.2,71.0,11.8,82.8,170,807.04,41.2,54.1,4.7,58.8,169,811.64,36.7,52.1,11.2,63.3,169,800.62,52.1,35.5,12.4,47.9
6474056,DOUGHERTY COUNTY,MERRY ACRES M,244,824.38,12.3,68.0,19.7,87.7,244,836.85,9.0,57.8,33.2,91.0,245,839.78,11.4,51.8,36.7,88.6,240,825.75,25.4,48.8,25.8,74.6,237,822.24,42.2,30.0,27.8,57.8
6475060,DOUGHERTY COUNTY,SOUTHSIDE MID,140,812.16,20.7,75.7,3.6,79.3,142,821.51,19.7,69.0,11.3,80.3,141,813.96,28.4,64.5,7.1,71.6,141,814.10,29.8,58.9,11.3,70.2,140,804.84,42.9,47.9,9.3,57.1
6480103,DOUGLAS COUNTY,YEAGER MIDDLE,196,826.04,8.7,72.4,18.9,91.3,196,831.51,9.7,66.8,23.5,90.3,196,820.38,26.0,53.1,20.9,74.0,196,829.78,20.4,49.5,30.1,79.6,196,817.61,32.7,49.5,17.9,67.3
6480108,DOUGLAS COUNTY,FACTORY SHOAL,288,827.91,6.9,72.6,20.5,93.1,288,836.36,5.9,61.5,32.6,94.1,288,821.63,21.9,61.1,17.0,78.1,287,820.98,25.1,56.1,18.8,74.9,287,815.09,35.2,46.7,18.1,64.8
6480113,DOUGLAS COUNTY,MASON CREEK M,250,825.75,11.6,71.2,17.2,88.4,250,831.41,11.2,60.0,28.8,88.8,250,816.73,30.8,55.6,13.6,69.2,250,821.57,24.0,55.2,20.8,76.0,250,819.83,34.0,40.0,26.0,66.0
6480180,DOUGLAS COUNTY,FAIRPLAY MIDD,180,833.45,6.7,62.2,31.1,93.3,180,838.79,7.2,57.2,35.6,92.8,179,827.84,14.5,64.2,21.2,85.5,178,837.47,12.9,49.4,37.6,87.1,178,838.22,14.6,46.6,38.8,85.4
6480188,DOUGLAS COUNTY,CHESTNUT LOG,228,825.62,12.3,67.1,20.6,87.7,227,830.34,11.5,63.4,25.1,88.5,228,817.11,33.3,50.0,16.7,66.7,228,821.97,34.6,42.1,23.2,65.4,228,819.37,34.2,40.8,25.0,65.8
6480407,DOUGLAS COUNTY,BRIGHTEN ACAD,52,847.42,0.0,48.1,51.9,100.0,52,851.54,1.9,40.4,57.7,98.1,52,851.83,9.6,38.5,51.9,90.4,52,836.23,13.5,53.8,32.7,86.5,52,825.02,26.9,51.9,21.2,73.1
6480507,DOUGLAS COUNTY,INNER HARBOUR,10,788.80,70.0,30.0,0.0,30.0,11,792.00,63.6,36.4,0.0,36.4,11,778.18,100.0,0.0,0.0,0.0,11,776.09,90.9,9.1,0.0,9.1,9,--,--,--,--,--
6482054,DOUGLAS COUNTY,TURNER MIDDLE,232,818.62,16.4,73.3,10.3,83.6,232,827.12,9.9,70.3,19.8,90.1,232,814.05,32.3,57.8,9.9,67.7,232,813.56,29.7,59.5,10.8,70.3,232,816.09,34.5,48.3,17.2,65.5
6483550,DOUGLAS COUNTY,CHAPEL HILL M,363,833.48,8.0,60.1,32.0,92.0,363,844.26,5.5,45.5,49.0,94.5,364,841.15,11.5,48.1,40.4,88.5,364,839.00,12.9,50.3,36.8,87.1,362,840.80,19.6,36.7,43.6,80.4
6485050,DOUGLAS COUNTY,STEWART MIDDL,101,820.06,8.9,83.2,7.9,91.1,101,825.66,10.9,70.3,18.8,89.1,101,825.17,16.8,64.4,18.8,83.2,101,809.75,36.6,54.5,8.9,63.4,101,798.25,50.5,41.6,7.9,49.5
6490197,EARLY COUNTY,EARLY CO MIDD,141,822.85,15.6,70.9,13.5,84.4,141,833.16,7.1,63.8,29.1,92.9,141,846.25,9.2,42.6,48.2,90.8,141,810.16,36.2,53.9,9.9,63.8,141,818.57,34.0,44.0,22.0,66.0
6501050,ECHOLS COUNTY,ECHOLS CO HIG,68,820.04,11.8,70.6,17.6,88.2,68,824.12,19.1,61.8,19.1,80.9,68,826.01,16.2,66.2,17.6,83.8,68,818.07,33.8,52.9,13.2,66.2,68,796.34,61.8,32.4,5.9,38.2
